,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
1160,,322_4551294432_CACEIS,1859496745,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496745,1859496745,4551380013,-590882299,2021-05-24
1161,,154_4551294439_CACEIS,1859497933,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497933,1859497933,4551380013,-590882299,2021-05-24
1162,,136_4551294437_CACEIS,1859497324,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497324,1859497324,4551380013,-590882299,2021-05-24
1163,,54_4551294439_CACEIS,1859498185,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498185,1859498185,4551380013,-590882299,2021-05-24
1164,,277_4551294437_CACEIS,1859497241,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497241,1859497241,4551380013,-590882299,2021-05-24
1165,,312_4551294437_CACEIS,1859497422,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497422,1859497422,4551380013,-590882299,2021-05-24
1166,,254_4551294440_CACEIS,1859498309,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498309,1859498309,4551380013,-590882299,2021-05-24
1167,,63_4551294440_CACEIS,1859498396,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498396,1859498396,4551380013,-590882299,2021-05-24
1168,,280_4551294440_CACEIS,1859498509,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498509,1859498509,4551380013,-590882299,2021-05-24
1169,,154_4551294440_CACEIS,1859498344,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498344,1859498344,4551380013,-590882299,2021-05-24
1170,,322_4551294437_CACEIS,1859497408,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497408,1859497408,4551380013,-590882299,2021-05-24
1171,,54_4551294437_CACEIS,1859497376,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497376,1859497376,4551380013,-590882299,2021-05-24
1172,,3_4551294437_CACEIS,1859497189,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497189,1859497189,4551380013,-590882299,2021-05-24
1173,,136_4551294432_CACEIS,1859496763,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496763,1859496763,4551380013,-590882299,2021-05-24
1174,,312_4551294441_CACEIS,1859498642,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498642,1859498642,4551380013,-590882299,2021-05-24
1175,,3_4551294436_CACEIS,1859496832,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496832,1859496832,4551380013,-590882299,2021-05-24
1176,,63_4551294439_CACEIS,1859498134,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498134,1859498134,4551380013,-590882299,2021-05-24
1177,,280_4551294430_CACEIS,1859495789,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495789,1859495789,4551380013,-590882299,2021-05-24
1178,,54_4551294441_CACEIS,1859498758,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498758,1859498758,4551380013,-590882299,2021-05-24
1179,,322_4551294436_CACEIS,1859497033,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497033,1859497033,4551380013,-590882299,2021-05-24
1180,,226_4551294430_CACEIS,1859495957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495957,1859495957,4551380013,-590882299,2021-05-24
1181,,154_4551294430_CACEIS,1859496073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496073,1859496073,4551380013,-590882299,2021-05-24
1182,,3_4551294432_CACEIS,1859496476,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496476,1859496476,4551380013,-590882299,2021-05-24
1183,,312_4551294432_CACEIS,1859496697,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496697,1859496697,4551380013,-590882299,2021-05-24
1184,,136_4551294438_CACEIS,1859497626,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497626,1859497626,4551380013,-590882299,2021-05-24
1185,,54_4551294440_CACEIS,1859498463,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498463,1859498463,4551380013,-590882299,2021-05-24
1186,,280_4551294436_CACEIS,1859496837,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496837,1859496837,4551380013,-590882299,2021-05-24
1187,,63_4551294438_CACEIS,1859497749,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497749,1859497749,4551380013,-590882299,2021-05-24
1188,,226_4551294436_CACEIS,1859496971,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496971,1859496971,4551380013,-590882299,2021-05-24
1189,,3_4551294438_CACEIS,1859497548,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497548,1859497548,4551380013,-590882299,2021-05-24
1190,,123_4551294430_CACEIS,1859496058,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496058,1859496058,4551380013,-590882299,2021-05-24
1191,,229_4551294441_CACEIS,1859498799,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498799,1859498799,4551380013,-590882299,2021-05-24
1192,,54_4551294436_CACEIS,1859497052,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497052,1859497052,4551380013,-590882299,2021-05-24
1193,,312_4551294436_CACEIS,1859497039,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497039,1859497039,4551380013,-590882299,2021-05-24
1194,,3_4551294430_CACEIS,1859495793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495793,1859495793,4551380013,-590882299,2021-05-24
1195,,136_4551294430_CACEIS,1859495949,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495949,1859495949,4551380013,-590882299,2021-05-24
1196,,280_4551294437_CACEIS,1859497303,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497303,1859497303,4551380013,-590882299,2021-05-24
1197,,54_4551294432_CACEIS,1859496620,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496620,1859496620,4551380013,-590882299,2021-05-24
1198,,226_4551294437_CACEIS,1859497399,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497399,1859497399,4551380013,-590882299,2021-05-24
1199,,63_4551294441_CACEIS,1859498640,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498640,1859498640,4551380013,-590882299,2021-05-24
1200,,123_4551294432_CACEIS,1859496644,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496644,1859496644,4551380013,-590882299,2021-05-24
1201,,3_4551294441_CACEIS,1859498638,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498638,1859498638,4551380013,-590882299,2021-05-24
1202,,229_4551294439_CACEIS,1859498073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498073,1859498073,4551380013,-590882299,2021-05-24
1203,,54_4551294430_CACEIS,1859495942,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495942,1859495942,4551380013,-590882299,2021-05-24
1204,,312_4551294430_CACEIS,1859496066,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496066,1859496066,4551380013,-590882299,2021-05-24
1205,,226_4551294440_CACEIS,1859498350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498350,1859498350,4551380013,-590882299,2021-05-24
1206,,3_4551294440_CACEIS,1859498273,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498273,1859498273,4551380013,-590882299,2021-05-24
1207,,136_4551294440_CACEIS,1859498417,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498417,1859498417,4551380013,-590882299,2021-05-24
1208,,280_4551294432_CACEIS,1859496699,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496699,1859496699,4551380013,-590882299,2021-05-24
1209,,63_4551294437_CACEIS,1859497358,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497358,1859497358,4551380013,-590882299,2021-05-24
1210,,54_4551294438_CACEIS,1859497552,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497552,1859497552,4551380013,-590882299,2021-05-24
1211,,123_4551294441_CACEIS,1859498671,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498671,1859498671,4551380013,-590882299,2021-05-24
1212,,229_4551294438_CACEIS,1859497738,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497738,1859497738,4551380013,-590882299,2021-05-24
1213,,312_4551294440_CACEIS,1859498462,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498462,1859498462,4551380013,-590882299,2021-05-24
1214,,3_4551294439_CACEIS,1859497947,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497947,1859497947,4551380013,-590882299,2021-05-24
1215,,295_4551294438_CACEIS,1859497678,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497678,1859497678,4551380013,-590882299,2021-05-24
1216,,280_4551294438_CACEIS,1859497686,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497686,1859497686,4551380013,-590882299,2021-05-24
1217,,226_4551294439_CACEIS,1859497930,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497930,1859497930,4551380013,-590882299,2021-05-24
1218,,63_4551294430_CACEIS,1859495999,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495999,1859495999,4551380013,-590882299,2021-05-24
1219,,143_4551294440_CACEIS,1859498469,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498469,1859498469,4551380013,-590882299,2021-05-24
1220,,123_4551294440_CACEIS,1859498335,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498335,1859498335,4551380013,-590882299,2021-05-24
1221,,217_4551294430_CACEIS,1859495796,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495796,1859495796,4551380013,-590882299,2021-05-24
1222,,229_4551294437_CACEIS,1859497226,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497226,1859497226,4551380013,-590882299,2021-05-24
1223,,249_4551294440_CACEIS,1859498554,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498554,1859498554,4551380013,-590882299,2021-05-24
1224,,295_4551294432_CACEIS,1859496726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496726,1859496726,4551380013,-590882299,2021-05-24
1225,,226_4551294438_CACEIS,1859497621,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497621,1859497621,4551380013,-590882299,2021-05-24
1226,,217_4551294436_CACEIS,1859496819,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496819,1859496819,4551380013,-590882299,2021-05-24
1227,,143_4551294430_CACEIS,1859495976,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495976,1859495976,4551380013,-590882299,2021-05-24
1228,,63_4551294436_CACEIS,1859497031,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497031,1859497031,4551380013,-590882299,2021-05-24
1229,,280_4551294439_CACEIS,1859498140,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498140,1859498140,4551380013,-590882299,2021-05-24
1230,,229_4551294440_CACEIS,1859498535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498535,1859498535,4551380013,-590882299,2021-05-24
1231,,295_4551294430_CACEIS,1859496043,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496043,1859496043,4551380013,-590882299,2021-05-24
1232,,123_4551294439_CACEIS,1859497999,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497999,1859497999,4551380013,-590882299,2021-05-24
1233,,249_4551294439_CACEIS,1859498200,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498200,1859498200,4551380013,-590882299,2021-05-24
1234,,226_4551294432_CACEIS,1859496450,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496450,1859496450,4551380013,-590882299,2021-05-24
1235,,217_4551294432_CACEIS,1859496677,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496677,1859496677,4551380013,-590882299,2021-05-24
1236,,295_4551294436_CACEIS,1859497000,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497000,1859497000,4551380013,-590882299,2021-05-24
1237,,280_4551294441_CACEIS,1859498772,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498772,1859498772,4551380013,-590882299,2021-05-24
1238,,143_4551294432_CACEIS,1859496463,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496463,1859496463,4551380013,-590882299,2021-05-24
1239,,57_4551294430_CACEIS,1859496009,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496009,1859496009,4551380013,-590882299,2021-05-24
1240,,229_4551294430_CACEIS,1859495790,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495790,1859495790,4551380013,-590882299,2021-05-24
1241,,123_4551294437_CACEIS,1859497285,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497285,1859497285,4551380013,-590882299,2021-05-24
1242,,249_4551294438_CACEIS,1859497717,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497717,1859497717,4551380013,-590882299,2021-05-24
1243,,295_4551294437_CACEIS,1859497319,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497319,1859497319,4551380013,-590882299,2021-05-24
1244,,226_4551294441_CACEIS,1859498841,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498841,1859498841,4551380013,-590882299,2021-05-24
1245,,143_4551294436_CACEIS,1859497047,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497047,1859497047,4551380013,-590882299,2021-05-24
1246,,217_4551294441_CACEIS,1859498805,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498805,1859498805,4551380013,-590882299,2021-05-24
1247,,57_4551294437_CACEIS,1859497350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497350,1859497350,4551380013,-590882299,2021-05-24
1248,,229_4551294436_CACEIS,1859497002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497002,1859497002,4551380013,-590882299,2021-05-24
1249,,123_4551294438_CACEIS,1859497660,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497660,1859497660,4551380013,-590882299,2021-05-24
1250,,133_4551294436_CACEIS,1859497123,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497123,1859497123,4551380013,-590882299,2021-05-24
1251,,295_4551294439_CACEIS,1859498012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498012,1859498012,4551380013,-590882299,2021-05-24
1252,,249_4551294437_CACEIS,1859497333,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497333,1859497333,4551380013,-590882299,2021-05-24
1253,,227_4551294430_CACEIS,1859496025,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496025,1859496025,4551380013,-590882299,2021-05-24
1254,,295_4551294441_CACEIS,1859498720,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498720,1859498720,4551380013,-590882299,2021-05-24
1255,,217_4551294439_CACEIS,1859498150,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498150,1859498150,4551380013,-590882299,2021-05-24
1256,,143_4551294438_CACEIS,1859497652,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497652,1859497652,4551380013,-590882299,2021-05-24
1257,,133_4551294437_CACEIS,1859497464,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497464,1859497464,4551380013,-590882299,2021-05-24
1258,,229_4551294432_CACEIS,1859496534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496534,1859496534,4551380013,-590882299,2021-05-24
1259,,123_4551294436_CACEIS,1859496988,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496988,1859496988,4551380013,-590882299,2021-05-24
1260,,57_4551294441_CACEIS,1859498631,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498631,1859498631,4551380013,-590882299,2021-05-24
1261,,295_4551294440_CACEIS,1859498299,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498299,1859498299,4551380013,-590882299,2021-05-24
1262,,249_4551294436_CACEIS,1859496906,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496906,1859496906,4551380013,-590882299,2021-05-24
1263,,227_4551294438_CACEIS,1859497655,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497655,1859497655,4551380013,-590882299,2021-05-24
1264,,143_4551294437_CACEIS,1859497353,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497353,1859497353,4551380013,-590882299,2021-05-24
1265,,217_4551294437_CACEIS,1859497472,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497472,1859497472,4551380013,-590882299,2021-05-24
1266,,133_4551294439_CACEIS,1859498080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498080,1859498080,4551380013,-590882299,2021-05-24
1267,,57_4551294440_CACEIS,1859498387,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498387,1859498387,4551380013,-590882299,2021-05-24
1268,,246_4551294438_CACEIS,1859497726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497726,1859497726,4551380013,-590882299,2021-05-24
1269,,77_4551294437_CACEIS,1859497469,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497469,1859497469,4551380013,-590882299,2021-05-24
1270,,275_4551294441_CACEIS,1859498876,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498876,1859498876,4551380013,-590882299,2021-05-24
1271,,249_4551294432_CACEIS,1859496654,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496654,1859496654,4551380013,-590882299,2021-05-24
1272,,227_4551294441_CACEIS,1859498865,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498865,1859498865,4551380013,-590882299,2021-05-24
1273,,275_4551294439_CACEIS,1859498006,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498006,1859498006,4551380013,-590882299,2021-05-24
1274,,143_4551294441_CACEIS,1859498882,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498882,1859498882,4551380013,-590882299,2021-05-24
1275,,133_4551294430_CACEIS,1859496011,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496011,1859496011,4551380013,-590882299,2021-05-24
1276,,77_4551294440_CACEIS,1859498516,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498516,1859498516,4551380013,-590882299,2021-05-24
1277,,217_4551294438_CACEIS,1859497600,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497600,1859497600,4551380013,-590882299,2021-05-24
1278,,246_4551294437_CACEIS,1859497218,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497218,1859497218,4551380013,-590882299,2021-05-24
1279,,57_4551294439_CACEIS,1859498124,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498124,1859498124,4551380013,-590882299,2021-05-24
1280,,227_4551294440_CACEIS,1859498395,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498395,1859498395,4551380013,-590882299,2021-05-24
1281,,275_4551294440_CACEIS,1859498430,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498430,1859498430,4551380013,-590882299,2021-05-24
1282,,249_4551294430_CACEIS,1859495871,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495871,1859495871,4551380013,-590882299,2021-05-24
1283,,143_4551294439_CACEIS,1859498077,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498077,1859498077,4551380013,-590882299,2021-05-24
1284,,133_4551294432_CACEIS,1859496740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496740,1859496740,4551380013,-590882299,2021-05-24
1285,,57_4551294438_CACEIS,1859497740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497740,1859497740,4551380013,-590882299,2021-05-24
1286,,246_4551294436_CACEIS,1859496995,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496995,1859496995,4551380013,-590882299,2021-05-24
1287,,217_4551294440_CACEIS,1859498297,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498297,1859498297,4551380013,-590882299,2021-05-24
1288,,77_4551294436_CACEIS,1859497105,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497105,1859497105,4551380013,-590882299,2021-05-24
1289,,227_4551294439_CACEIS,1859497974,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497974,1859497974,4551380013,-590882299,2021-05-24
1290,,275_4551294438_CACEIS,1859497761,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497761,1859497761,4551380013,-590882299,2021-05-24
1291,,249_4551294441_CACEIS,1859498665,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498665,1859498665,4551380013,-590882299,2021-05-24
1292,,133_4551294438_CACEIS,1859497614,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497614,1859497614,4551380013,-590882299,2021-05-24
1293,,139_4551294430_CACEIS,1859495958,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495958,1859495958,4551380013,-590882299,2021-05-24
1294,,57_4551294436_CACEIS,1859497023,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497023,1859497023,4551380013,-590882299,2021-05-24
1295,,275_4551294430_CACEIS,1859495911,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495911,1859495911,4551380013,-590882299,2021-05-24
1296,,301_4551294432_CACEIS,1859496507,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496507,1859496507,4551380013,-590882299,2021-05-24
1297,,246_4551294440_CACEIS,1859498527,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498527,1859498527,4551380013,-590882299,2021-05-24
1298,,227_4551294432_CACEIS,1859496478,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496478,1859496478,4551380013,-590882299,2021-05-24
1299,,77_4551294439_CACEIS,1859497897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497897,1859497897,4551380013,-590882299,2021-05-24
1300,,275_4551294437_CACEIS,1859497327,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497327,1859497327,4551380013,-590882299,2021-05-24
1301,,139_4551294432_CACEIS,1859496767,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496767,1859496767,4551380013,-590882299,2021-05-24
1302,,7_4551294441_CACEIS,1859498673,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498673,1859498673,4551380013,-590882299,2021-05-24
1303,,57_4551294432_CACEIS,1859496683,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496683,1859496683,4551380013,-590882299,2021-05-24
