,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
1142,,251_4551294436_CACEIS,1859496825,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496825
1143,,136_4551294441_CACEIS,1859498853,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498853
1144,,312_4551294439_CACEIS,1859498027,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498027
1145,,277_4551294439_CACEIS,1859498078,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498078
1146,,66_4551294430_CACEIS,1859496018,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496018
1147,,251_4551294440_CACEIS,1859498318,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498318
1148,,109_4551294430_CACEIS,1859495941,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495941
1149,,322_4551294430_CACEIS,1859496094,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496094
1150,,254_4551294436_CACEIS,1859496992,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496992
1151,,154_4551294437_CACEIS,1859497413,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497413
1152,,277_4551294430_CACEIS,1859495954,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495954
1153,,136_4551294436_CACEIS,1859497022,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497022
1154,,312_4551294438_CACEIS,1859497682,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497682
1155,,251_4551294438_CACEIS,1859497849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497849
1156,,109_4551294439_CACEIS,1859498109,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498109
1157,,254_4551294441_CACEIS,1859498916,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498916
1158,,63_4551294432_CACEIS,1859496693,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496693
1159,,277_4551294438_CACEIS,1859497804,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497804
1160,,322_4551294432_CACEIS,1859496745,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496745
1161,,154_4551294439_CACEIS,1859497933,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497933
1162,,136_4551294437_CACEIS,1859497324,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497324
1163,,54_4551294439_CACEIS,1859498185,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498185
1164,,277_4551294437_CACEIS,1859497241,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497241
1165,,312_4551294437_CACEIS,1859497422,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497422
1166,,254_4551294440_CACEIS,1859498309,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498309
1167,,63_4551294440_CACEIS,1859498396,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498396
1168,,280_4551294440_CACEIS,1859498509,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498509
1169,,154_4551294440_CACEIS,1859498344,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498344
1170,,322_4551294437_CACEIS,1859497408,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497408
1171,,54_4551294437_CACEIS,1859497376,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497376
1172,,3_4551294437_CACEIS,1859497189,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497189
1173,,136_4551294432_CACEIS,1859496763,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496763
1174,,312_4551294441_CACEIS,1859498642,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498642
1175,,3_4551294436_CACEIS,1859496832,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496832
1176,,63_4551294439_CACEIS,1859498134,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498134
1177,,280_4551294430_CACEIS,1859495789,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495789
1178,,54_4551294441_CACEIS,1859498758,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498758
1179,,322_4551294436_CACEIS,1859497033,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497033
1180,,226_4551294430_CACEIS,1859495957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495957
1181,,154_4551294430_CACEIS,1859496073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496073
1182,,3_4551294432_CACEIS,1859496476,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496476
1183,,312_4551294432_CACEIS,1859496697,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496697
1184,,136_4551294438_CACEIS,1859497626,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497626
1185,,54_4551294440_CACEIS,1859498463,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498463
1186,,280_4551294436_CACEIS,1859496837,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496837
1187,,63_4551294438_CACEIS,1859497749,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497749
1188,,226_4551294436_CACEIS,1859496971,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496971
1189,,3_4551294438_CACEIS,1859497548,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497548
1190,,123_4551294430_CACEIS,1859496058,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496058
1191,,229_4551294441_CACEIS,1859498799,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498799
1192,,54_4551294436_CACEIS,1859497052,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497052
1193,,312_4551294436_CACEIS,1859497039,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497039
1194,,3_4551294430_CACEIS,1859495793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495793
1195,,136_4551294430_CACEIS,1859495949,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495949
1196,,280_4551294437_CACEIS,1859497303,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497303
1197,,54_4551294432_CACEIS,1859496620,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496620
1198,,226_4551294437_CACEIS,1859497399,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497399
1199,,63_4551294441_CACEIS,1859498640,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498640
1200,,123_4551294432_CACEIS,1859496644,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496644
1201,,3_4551294441_CACEIS,1859498638,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498638
1202,,229_4551294439_CACEIS,1859498073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498073
1203,,54_4551294430_CACEIS,1859495942,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495942
1204,,312_4551294430_CACEIS,1859496066,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496066
1205,,226_4551294440_CACEIS,1859498350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498350
1206,,3_4551294440_CACEIS,1859498273,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498273
1207,,136_4551294440_CACEIS,1859498417,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498417
1208,,280_4551294432_CACEIS,1859496699,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496699
1209,,63_4551294437_CACEIS,1859497358,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497358
1210,,54_4551294438_CACEIS,1859497552,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497552
1211,,123_4551294441_CACEIS,1859498671,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498671
1212,,229_4551294438_CACEIS,1859497738,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497738
1213,,312_4551294440_CACEIS,1859498462,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498462
1214,,3_4551294439_CACEIS,1859497947,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497947
1215,,295_4551294438_CACEIS,1859497678,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497678
1216,,280_4551294438_CACEIS,1859497686,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497686
1217,,226_4551294439_CACEIS,1859497930,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497930
1218,,63_4551294430_CACEIS,1859495999,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495999
1219,,143_4551294440_CACEIS,1859498469,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498469
1220,,123_4551294440_CACEIS,1859498335,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498335
1221,,217_4551294430_CACEIS,1859495796,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495796
1222,,229_4551294437_CACEIS,1859497226,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497226
1223,,249_4551294440_CACEIS,1859498554,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498554
1224,,295_4551294432_CACEIS,1859496726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496726
1225,,226_4551294438_CACEIS,1859497621,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497621
1226,,217_4551294436_CACEIS,1859496819,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496819
1227,,143_4551294430_CACEIS,1859495976,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495976
1228,,63_4551294436_CACEIS,1859497031,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497031
1229,,280_4551294439_CACEIS,1859498140,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498140
1230,,229_4551294440_CACEIS,1859498535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498535
1231,,295_4551294430_CACEIS,1859496043,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496043
1232,,123_4551294439_CACEIS,1859497999,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497999
1233,,249_4551294439_CACEIS,1859498200,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498200
1234,,226_4551294432_CACEIS,1859496450,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496450
1235,,217_4551294432_CACEIS,1859496677,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496677
1236,,295_4551294436_CACEIS,1859497000,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497000
1237,,280_4551294441_CACEIS,1859498772,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498772
1238,,143_4551294432_CACEIS,1859496463,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496463
1239,,57_4551294430_CACEIS,1859496009,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496009
1240,,229_4551294430_CACEIS,1859495790,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495790
1241,,123_4551294437_CACEIS,1859497285,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497285
1242,,249_4551294438_CACEIS,1859497717,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497717
1243,,295_4551294437_CACEIS,1859497319,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497319
1244,,226_4551294441_CACEIS,1859498841,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498841
1245,,143_4551294436_CACEIS,1859497047,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497047
1246,,217_4551294441_CACEIS,1859498805,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498805
1247,,57_4551294437_CACEIS,1859497350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497350
1248,,229_4551294436_CACEIS,1859497002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497002
1249,,123_4551294438_CACEIS,1859497660,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497660
1250,,133_4551294436_CACEIS,1859497123,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497123
1251,,295_4551294439_CACEIS,1859498012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498012
1252,,249_4551294437_CACEIS,1859497333,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497333
1253,,227_4551294430_CACEIS,1859496025,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496025
1254,,295_4551294441_CACEIS,1859498720,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498720
1255,,217_4551294439_CACEIS,1859498150,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498150
1256,,143_4551294438_CACEIS,1859497652,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497652
1257,,133_4551294437_CACEIS,1859497464,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497464
1258,,229_4551294432_CACEIS,1859496534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496534
1259,,123_4551294436_CACEIS,1859496988,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496988
1260,,57_4551294441_CACEIS,1859498631,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498631
1261,,295_4551294440_CACEIS,1859498299,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498299
1262,,249_4551294436_CACEIS,1859496906,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496906
1263,,227_4551294438_CACEIS,1859497655,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497655
1264,,143_4551294437_CACEIS,1859497353,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497353
1265,,217_4551294437_CACEIS,1859497472,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497472
1266,,133_4551294439_CACEIS,1859498080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498080
1267,,57_4551294440_CACEIS,1859498387,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498387
1268,,246_4551294438_CACEIS,1859497726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497726
1269,,77_4551294437_CACEIS,1859497469,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497469
1270,,275_4551294441_CACEIS,1859498876,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498876
1271,,249_4551294432_CACEIS,1859496654,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496654
1272,,227_4551294441_CACEIS,1859498865,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498865
1273,,275_4551294439_CACEIS,1859498006,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498006
1274,,143_4551294441_CACEIS,1859498882,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498882
1275,,133_4551294430_CACEIS,1859496011,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496011
1276,,77_4551294440_CACEIS,1859498516,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498516
1277,,217_4551294438_CACEIS,1859497600,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497600
1278,,246_4551294437_CACEIS,1859497218,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497218
1279,,57_4551294439_CACEIS,1859498124,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498124
1280,,227_4551294440_CACEIS,1859498395,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498395
1281,,275_4551294440_CACEIS,1859498430,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498430
1282,,249_4551294430_CACEIS,1859495871,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495871
1283,,143_4551294439_CACEIS,1859498077,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498077
1284,,133_4551294432_CACEIS,1859496740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496740
1285,,57_4551294438_CACEIS,1859497740,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497740
1286,,246_4551294436_CACEIS,1859496995,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496995
1287,,217_4551294440_CACEIS,1859498297,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498297
1288,,77_4551294436_CACEIS,1859497105,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497105
1289,,227_4551294439_CACEIS,1859497974,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497974
1290,,275_4551294438_CACEIS,1859497761,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497761
1291,,249_4551294441_CACEIS,1859498665,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498665
1292,,133_4551294438_CACEIS,1859497614,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497614
1293,,139_4551294430_CACEIS,1859495958,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495958
1294,,57_4551294436_CACEIS,1859497023,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497023
1295,,275_4551294430_CACEIS,1859495911,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495911
1296,,301_4551294432_CACEIS,1859496507,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496507
1297,,246_4551294440_CACEIS,1859498527,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498527
1298,,227_4551294432_CACEIS,1859496478,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496478
1299,,77_4551294439_CACEIS,1859497897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497897
1300,,275_4551294437_CACEIS,1859497327,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497327
1301,,139_4551294432_CACEIS,1859496767,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496767
1302,,7_4551294441_CACEIS,1859498673,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498673
1303,,57_4551294432_CACEIS,1859496683,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496683
1304,,133_4551294441_CACEIS,1859498857,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498857
1305,,227_4551294437_CACEIS,1859497380,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497380
1306,,246_4551294430_CACEIS,1859496080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496080
1307,,301_4551294441_CACEIS,1859498884,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498884
1308,,275_4551294436_CACEIS,1859497020,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497020
1309,,77_4551294438_CACEIS,1859497856,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497856
1310,,133_4551294440_CACEIS,1859498547,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498547
1311,,139_4551294438_CACEIS,1859497634,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497634
1312,,180_4551294440_CACEIS,1859498398,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498398
1313,,275_4551294432_CACEIS,1859496590,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496590
1314,,7_4551294438_CACEIS,1859497586,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497586
1315,,246_4551294432_CACEIS,1859496542,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496542
1316,,227_4551294436_CACEIS,1859497019,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497019
1317,,301_4551294439_CACEIS,1859497903,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497903
1318,,77_4551294432_CACEIS,1859496465,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496465
1319,,93_4551294440_CACEIS,1859498495,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498495
1320,,139_4551294439_CACEIS,1859498059,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498059
1321,,180_4551294438_CACEIS,1859497725,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497725
1322,,268_4551294436_CACEIS,1859496897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496897
1323,,246_4551294439_CACEIS,1859498082,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498082
1324,,7_4551294437_CACEIS,1859497227,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497227
1325,,93_4551294441_CACEIS,1859498713,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498713
1326,,77_4551294441_CACEIS,1859498719,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498719
1327,,38_4551294441_CACEIS,1859498847,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498847
1328,,301_4551294430_CACEIS,1859496077,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496077
