,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
1182,,228_4551294432_CACEIS,1859496496,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496496
1183,,327_4551294440_CACEIS,1859498425,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498425
1184,,139_4551294440_CACEIS,1859498426,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498426
1185,,327_4551294439_CACEIS,1859498095,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498095
1186,,88_4551294440_CACEIS,1859498424,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498424
1187,,327_4551294438_CACEIS,1859497699,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497699
1188,,327_4551294437_CACEIS,1859497487,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497487
1189,,327_4551294436_CACEIS,1859496931,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496931
1190,,139_4551294439_CACEIS,1859498059,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498059
1191,,88_4551294439_CACEIS,1859497906,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497906
1192,,327_4551294432_CACEIS,1859496706,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496706
1193,,139_4551294438_CACEIS,1859497634,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497634
1194,,327_4551294430_CACEIS,1859496068,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496068
1195,,88_4551294438_CACEIS,1859497675,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497675
1196,,139_4551294437_CACEIS,1859497334,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497334
1197,,88_4551294437_CACEIS,1859497424,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497424
1198,,139_4551294436_CACEIS,1859497029,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497029
1199,,139_4551294432_CACEIS,1859496767,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496767
1200,,88_4551294436_CACEIS,1859496989,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496989
1201,,139_4551294430_CACEIS,1859495958,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495958
1202,,88_4551294432_CACEIS,1859496647,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496647
1203,,221_4551294440_CACEIS,1859498427,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498427
1204,,88_4551294430_CACEIS,1859495935,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495935
1205,,221_4551294439_CACEIS,1859498004,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498004
1206,,221_4551294436_CACEIS,1859497010,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497010
1207,,221_4551294432_CACEIS,1859496713,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496713
1208,,221_4551294430_CACEIS,1859496070,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496070
1209,,221_4551294437_CACEIS,1859497251,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497251
1210,,221_4551294438_CACEIS,1859497777,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497777
1211,,17_4551294440_CACEIS,1859498428,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498428
1212,,17_4551294439_CACEIS,1859498086,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498086
1213,,17_4551294436_CACEIS,1859496982,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496982
1214,,17_4551294432_CACEIS,1859496617,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496617
1215,,17_4551294430_CACEIS,1859495934,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495934
1216,,17_4551294438_CACEIS,1859497693,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497693
1217,,17_4551294437_CACEIS,1859497340,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497340
1218,,39_4551294440_CACEIS,1859498429,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498429
1219,,39_4551294439_CACEIS,1859497943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497943
1220,,39_4551294438_CACEIS,1859497566,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497566
1221,,160_4551294440_CACEIS,1859498431,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498431
1222,,275_4551294440_CACEIS,1859498430,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498430
1223,,160_4551294439_CACEIS,1859498174,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498174
1224,,160_4551294438_CACEIS,1859497732,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497732
1225,,275_4551294439_CACEIS,1859498006,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498006
1226,,160_4551294430_CACEIS,1859495859,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495859
1227,,275_4551294438_CACEIS,1859497761,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497761
1228,,160_4551294437_CACEIS,1859497386,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497386
1229,,39_4551294437_CACEIS,1859497240,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497240
1230,,160_4551294436_CACEIS,1859496905,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496905
1231,,275_4551294430_CACEIS,1859495911,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495911
1232,,160_4551294432_CACEIS,1859496671,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496671
1233,,208_4551294440_CACEIS,1859498432,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498432
1234,,39_4551294436_CACEIS,1859496833,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496833
1235,,275_4551294437_CACEIS,1859497327,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497327
1236,,39_4551294432_CACEIS,1859496480,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496480
1237,,275_4551294436_CACEIS,1859497020,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497020
1238,,39_4551294430_CACEIS,1859495814,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495814
1239,,275_4551294432_CACEIS,1859496590,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496590
1240,,208_4551294439_CACEIS,1859498107,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498107
1241,,208_4551294438_CACEIS,1859497824,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497824
1242,,208_4551294437_CACEIS,1859497214,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497214
1243,,208_4551294430_CACEIS,1859495944,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495944
1244,,208_4551294436_CACEIS,1859496944,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496944
1245,,208_4551294432_CACEIS,1859496588,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496588
1246,,81_4551294440_CACEIS,1859498433,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498433
1247,,81_4551294436_CACEIS,1859496855,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496855
1248,,81_4551294432_CACEIS,1859496596,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496596
1249,,81_4551294430_CACEIS,1859495791,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495791
1250,,81_4551294438_CACEIS,1859497826,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497826
1251,,81_4551294439_CACEIS,1859497992,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497992
1252,,329_4551294440_CACEIS,1859498434,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498434
1253,,81_4551294437_CACEIS,1859497363,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497363
1254,,329_4551294439_CACEIS,1859498106,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498106
1255,,329_4551294436_CACEIS,1859496939,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496939
1256,,329_4551294432_CACEIS,1859496715,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496715
1257,,329_4551294430_CACEIS,1859496059,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496059
1258,,329_4551294438_CACEIS,1859497709,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497709
1259,,329_4551294437_CACEIS,1859497493,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497493
1260,,22_4551294440_CACEIS,1859498435,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498435
1261,,22_4551294439_CACEIS,1859498094,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498094
1262,,22_4551294438_CACEIS,1859497702,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497702
1263,,22_4551294430_CACEIS,1859495943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495943
1264,,22_4551294437_CACEIS,1859497349,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497349
1265,,22_4551294436_CACEIS,1859496993,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496993
1266,,22_4551294432_CACEIS,1859496629,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496629
1267,,211_4551294440_CACEIS,1859498437,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498437
1268,,310_4551294440_CACEIS,1859498436,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498436
1269,,211_4551294439_CACEIS,1859498123,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498123
1270,,211_4551294438_CACEIS,1859497832,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497832
1271,,310_4551294439_CACEIS,1859497961,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497961
1272,,211_4551294437_CACEIS,1859497205,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497205
1273,,211_4551294436_CACEIS,1859496956,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496956
1274,,310_4551294438_CACEIS,1859497602,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497602
1275,,211_4551294432_CACEIS,1859496599,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496599
1276,,310_4551294436_CACEIS,1859496991,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496991
1277,,211_4551294430_CACEIS,1859495952,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495952
1278,,310_4551294432_CACEIS,1859496660,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496660
1279,,310_4551294430_CACEIS,1859496022,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496022
1280,,165_4551294440_CACEIS,1859498438,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498438
1281,,310_4551294437_CACEIS,1859497387,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497387
1282,,165_4551294438_CACEIS,1859497722,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497722
1283,,53_4551294440_CACEIS,1859498439,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498439
1284,,165_4551294437_CACEIS,1859497377,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497377
1285,,165_4551294436_CACEIS,1859496914,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496914
1286,,165_4551294432_CACEIS,1859496680,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496680
1287,,53_4551294439_CACEIS,1859498117,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498117
1288,,165_4551294439_CACEIS,1859498183,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498183
1289,,165_4551294430_CACEIS,1859495851,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495851
1290,,53_4551294438_CACEIS,1859497830,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497830
1291,,53_4551294437_CACEIS,1859497341,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497341
1292,,53_4551294436_CACEIS,1859497013,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497013
1293,,53_4551294432_CACEIS,1859496611,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496611
1294,,53_4551294430_CACEIS,1859495925,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495925
1295,,176_4551294440_CACEIS,1859498440,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498440
1296,,176_4551294430_CACEIS,1859495929,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495929
1297,,176_4551294432_CACEIS,1859496477,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496477
1298,,176_4551294438_CACEIS,1859497575,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497575
1299,,176_4551294437_CACEIS,1859497403,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497403
1300,,176_4551294436_CACEIS,1859496902,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496902
1301,,176_4551294439_CACEIS,1859498213,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498213
1302,,319_4551294440_CACEIS,1859498442,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498442
1303,,105_4551294440_CACEIS,1859498441,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498441
1304,,319_4551294439_CACEIS,1859498177,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498177
1305,,319_4551294438_CACEIS,1859497596,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497596
1306,,105_4551294439_CACEIS,1859498008,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498008
1307,,319_4551294437_CACEIS,1859497362,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497362
1308,,105_4551294437_CACEIS,1859497300,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497300
1309,,319_4551294436_CACEIS,1859496935,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496935
1310,,319_4551294432_CACEIS,1859496591,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496591
1311,,105_4551294436_CACEIS,1859497008,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497008
1312,,319_4551294430_CACEIS,1859495799,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495799
1313,,105_4551294432_CACEIS,1859496446,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496446
1314,,105_4551294430_CACEIS,1859495921,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495921
1315,,105_4551294438_CACEIS,1859497695,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497695
1316,,19_4551294440_CACEIS,1859498443,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498443
1317,,19_4551294439_CACEIS,1859498103,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498103
1318,,19_4551294438_CACEIS,1859497711,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497711
1319,,19_4551294437_CACEIS,1859497359,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497359
1320,,19_4551294436_CACEIS,1859497004,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497004
1321,,19_4551294432_CACEIS,1859496639,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496639
1322,,19_4551294430_CACEIS,1859495950,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495950
1323,,287_4551294440_CACEIS,1859498444,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498444
1324,,145_4551294440_CACEIS,1859498445,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498445
1325,,287_4551294439_CACEIS,1859498090,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498090
1326,,287_4551294438_CACEIS,1859497739,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497739
1327,,287_4551294437_CACEIS,1859497451,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497451
1328,,287_4551294436_CACEIS,1859496927,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496927
1329,,287_4551294432_CACEIS,1859496545,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496545
1330,,287_4551294430_CACEIS,1859496020,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496020
1331,,145_4551294439_CACEIS,1859498087,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498087
1332,,145_4551294438_CACEIS,1859497696,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497696
1333,,145_4551294436_CACEIS,1859496990,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496990
1334,,145_4551294432_CACEIS,1859496509,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496509
1335,,145_4551294430_CACEIS,1859496021,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496021
1336,,145_4551294437_CACEIS,1859497225,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497225
1337,,276_4551294440_CACEIS,1859498446,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498446
1338,,58_4551294440_CACEIS,1859498447,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498447
1339,,276_4551294439_CACEIS,1859498033,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498033
1340,,276_4551294438_CACEIS,1859497681,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497681
1341,,58_4551294439_CACEIS,1859498153,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498153
1342,,276_4551294437_CACEIS,1859497392,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497392
1343,,58_4551294432_CACEIS,1859496710,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496710
1344,,276_4551294436_CACEIS,1859497053,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497053
1345,,58_4551294430_CACEIS,1859495778,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495778
1346,,276_4551294432_CACEIS,1859496609,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496609
1347,,58_4551294437_CACEIS,1859497384,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497384
1348,,276_4551294430_CACEIS,1859495879,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495879
1349,,58_4551294436_CACEIS,1859497060,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497060
1350,,58_4551294438_CACEIS,1859497775,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497775
1351,,244_4551294440_CACEIS,1859498448,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498448
1352,,244_4551294439_CACEIS,1859498091,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498091
1353,,244_4551294432_CACEIS,1859496603,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496603
1354,,290_4551294440_CACEIS,1859498449,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498449
1355,,244_4551294430_CACEIS,1859495920,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495920
1356,,244_4551294437_CACEIS,1859497429,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497429
1357,,290_4551294439_CACEIS,1859498178,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498178
1358,,244_4551294436_CACEIS,1859496884,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496884
1359,,244_4551294438_CACEIS,1859497827,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497827
1360,,290_4551294430_CACEIS,1859495881,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495881
1361,,71_4551294440_CACEIS,1859498450,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498450
1362,,290_4551294436_CACEIS,1859497119,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497119
1363,,290_4551294432_CACEIS,1859496628,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496628
1364,,71_4551294438_CACEIS,1859497625,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497625
1365,,290_4551294438_CACEIS,1859497765,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497765
1366,,71_4551294437_CACEIS,1859497389,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497389
1367,,71_4551294436_CACEIS,1859496981,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496981
1368,,290_4551294437_CACEIS,1859497272,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497272
