,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
1042,,66_4551294437_CACEIS,1859497367,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497367,1859497367,4551294440,-590882299,2021-05-17
1043,,163_4551294436_CACEIS,1859496878,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496878,1859496878,4551294440,-590882299,2021-05-17
1044,,212_4551294436_CACEIS,1859497130,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497130,1859497130,4551294440,-590882299,2021-05-17
1045,,271_4551294440_CACEIS,1859498405,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498405,1859498405,4551294440,-590882299,2021-05-17
1046,,212_4551294432_CACEIS,1859496627,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496627,1859496627,4551294440,-590882299,2021-05-17
1047,,163_4551294432_CACEIS,1859496690,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496690,1859496690,4551294440,-590882299,2021-05-17
1048,,66_4551294436_CACEIS,1859497043,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497043,1859497043,4551294440,-590882299,2021-05-17
1049,,212_4551294430_CACEIS,1859496089,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496089,1859496089,4551294440,-590882299,2021-05-17
1050,,66_4551294430_CACEIS,1859496018,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496018,1859496018,4551294440,-590882299,2021-05-17
1051,,271_4551294439_CACEIS,1859497911,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497911,1859497911,4551294440,-590882299,2021-05-17
1052,,271_4551294438_CACEIS,1859497630,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497630,1859497630,4551294440,-590882299,2021-05-17
1053,,271_4551294437_CACEIS,1859497281,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497281,1859497281,4551294440,-590882299,2021-05-17
1054,,271_4551294436_CACEIS,1859497110,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497110,1859497110,4551294440,-590882299,2021-05-17
1055,,271_4551294432_CACEIS,1859496535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496535,1859496535,4551294440,-590882299,2021-05-17
1056,,271_4551294430_CACEIS,1859496010,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496010,1859496010,4551294440,-590882299,2021-05-17
1057,,101_4551294440_CACEIS,1859498406,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498406,1859498406,4551294440,-590882299,2021-05-17
1058,,101_4551294439_CACEIS,1859497913,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497913,1859497913,4551294440,-590882299,2021-05-17
1059,,101_4551294438_CACEIS,1859497605,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497605,1859497605,4551294440,-590882299,2021-05-17
1060,,101_4551294437_CACEIS,1859497216,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497216,1859497216,4551294440,-590882299,2021-05-17
1061,,101_4551294432_CACEIS,1859496750,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496750,1859496750,4551294440,-590882299,2021-05-17
1062,,87_4551294440_CACEIS,1859498407,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498407,1859498407,4551294440,-590882299,2021-05-17
1063,,101_4551294436_CACEIS,1859497064,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497064,1859497064,4551294440,-590882299,2021-05-17
1064,,101_4551294430_CACEIS,1859495990,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495990,1859495990,4551294440,-590882299,2021-05-17
1065,,87_4551294438_CACEIS,1859497642,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497642,1859497642,4551294440,-590882299,2021-05-17
1066,,87_4551294432_CACEIS,1859496631,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496631,1859496631,4551294440,-590882299,2021-05-17
1067,,87_4551294430_CACEIS,1859495899,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495899,1859495899,4551294440,-590882299,2021-05-17
1068,,87_4551294437_CACEIS,1859497278,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497278,1859497278,4551294440,-590882299,2021-05-17
1069,,87_4551294436_CACEIS,1859496949,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496949,1859496949,4551294440,-590882299,2021-05-17
1070,,87_4551294439_CACEIS,1859498175,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498175,1859498175,4551294440,-590882299,2021-05-17
1071,,300_4551294440_CACEIS,1859498409,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498409,1859498409,4551294440,-590882299,2021-05-17
1072,,243_4551294440_CACEIS,1859498408,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498408,1859498408,4551294440,-590882299,2021-05-17
1073,,300_4551294439_CACEIS,1859498202,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498202,1859498202,4551294440,-590882299,2021-05-17
1074,,243_4551294439_CACEIS,1859498030,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498030,1859498030,4551294440,-590882299,2021-05-17
1075,,243_4551294438_CACEIS,1859497766,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497766,1859497766,4551294440,-590882299,2021-05-17
1076,,243_4551294432_CACEIS,1859496523,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496523,1859496523,4551294440,-590882299,2021-05-17
1077,,300_4551294438_CACEIS,1859497721,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497721,1859497721,4551294440,-590882299,2021-05-17
1078,,243_4551294430_CACEIS,1859496033,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496033,1859496033,4551294440,-590882299,2021-05-17
1079,,300_4551294437_CACEIS,1859497203,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497203,1859497203,4551294440,-590882299,2021-05-17
1080,,243_4551294437_CACEIS,1859497484,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497484,1859497484,4551294440,-590882299,2021-05-17
1081,,300_4551294436_CACEIS,1859497065,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497065,1859497065,4551294440,-590882299,2021-05-17
1082,,243_4551294436_CACEIS,1859496916,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496916,1859496916,4551294440,-590882299,2021-05-17
1083,,300_4551294432_CACEIS,1859496489,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496489,1859496489,4551294440,-590882299,2021-05-17
1084,,300_4551294430_CACEIS,1859496036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496036,1859496036,4551294440,-590882299,2021-05-17
1085,,18_4551294440_CACEIS,1859498410,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498410,1859498410,4551294440,-590882299,2021-05-17
1086,,18_4551294439_CACEIS,1859498068,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498068,1859498068,4551294440,-590882299,2021-05-17
1087,,18_4551294438_CACEIS,1859497674,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497674,1859497674,4551294440,-590882299,2021-05-17
1088,,18_4551294437_CACEIS,1859497320,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497320,1859497320,4551294440,-590882299,2021-05-17
1089,,18_4551294436_CACEIS,1859496960,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496960,1859496960,4551294440,-590882299,2021-05-17
1090,,18_4551294432_CACEIS,1859496597,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496597,1859496597,4551294440,-590882299,2021-05-17
1091,,18_4551294430_CACEIS,1859495915,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495915,1859495915,4551294440,-590882299,2021-05-17
1092,,37_4551294440_CACEIS,1859498411,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498411,1859498411,4551294440,-590882299,2021-05-17
1093,,37_4551294439_CACEIS,1859497918,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497918,1859497918,4551294440,-590882299,2021-05-17
1094,,37_4551294438_CACEIS,1859497549,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497549,1859497549,4551294440,-590882299,2021-05-17
1095,,37_4551294437_CACEIS,1859497215,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497215,1859497215,4551294440,-590882299,2021-05-17
1096,,37_4551294436_CACEIS,1859496814,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496814,1859496814,4551294440,-590882299,2021-05-17
1097,,37_4551294432_CACEIS,1859496461,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496461,1859496461,4551294440,-590882299,2021-05-17
1098,,37_4551294430_CACEIS,1859495795,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495795,1859495795,4551294440,-590882299,2021-05-17
1099,,169_4551294440_CACEIS,1859498413,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498413,1859498413,4551294440,-590882299,2021-05-17
1100,,333_4551294440_CACEIS,1859498412,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498412,1859498412,4551294440,-590882299,2021-05-17
1101,,169_4551294439_CACEIS,1859498017,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498017,1859498017,4551294440,-590882299,2021-05-17
1102,,169_4551294438_CACEIS,1859497653,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497653,1859497653,4551294440,-590882299,2021-05-17
1103,,333_4551294439_CACEIS,1859497998,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497998,1859497998,4551294440,-590882299,2021-05-17
1104,,169_4551294437_CACEIS,1859497209,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497209,1859497209,4551294440,-590882299,2021-05-17
1105,,265_4551294440_CACEIS,1859498414,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498414,1859498414,4551294440,-590882299,2021-05-17
1106,,333_4551294438_CACEIS,1859497607,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497607,1859497607,4551294440,-590882299,2021-05-17
1107,,169_4551294430_CACEIS,1859495773,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495773,1859495773,4551294440,-590882299,2021-05-17
1108,,333_4551294430_CACEIS,1859495983,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859495983,1859495983,4551294440,-590882299,2021-05-17
1109,,265_4551294439_CACEIS,1859497989,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497989,1859497989,4551294440,-590882299,2021-05-17
1110,,169_4551294436_CACEIS,1859496887,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496887,1859496887,4551294440,-590882299,2021-05-17
1111,,333_4551294436_CACEIS,1859496865,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496865,1859496865,4551294440,-590882299,2021-05-17
1112,,265_4551294438_CACEIS,1859497558,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497558,1859497558,4551294440,-590882299,2021-05-17
1113,,333_4551294432_CACEIS,1859496757,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496757,1859496757,4551294440,-590882299,2021-05-17
1114,,169_4551294432_CACEIS,1859496700,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496700,1859496700,4551294440,-590882299,2021-05-17
1115,,265_4551294437_CACEIS,1859497468,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497468,1859497468,4551294440,-590882299,2021-05-17
1116,,333_4551294437_CACEIS,1859497266,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497266,1859497266,4551294440,-590882299,2021-05-17
1117,,265_4551294436_CACEIS,1859497121,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497121,1859497121,4551294440,-590882299,2021-05-17
1118,,265_4551294432_CACEIS,1859496753,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496753,1859496753,4551294440,-590882299,2021-05-17
1119,,265_4551294430_CACEIS,1859495984,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495984,1859495984,4551294440,-590882299,2021-05-17
1120,,106_4551294440_CACEIS,1859498415,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498415,1859498415,4551294440,-590882299,2021-05-17
1121,,106_4551294439_CACEIS,1859498186,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498186,1859498186,4551294440,-590882299,2021-05-17
1122,,106_4551294438_CACEIS,1859497649,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497649,1859497649,4551294440,-590882299,2021-05-17
1123,,106_4551294437_CACEIS,1859497287,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497287,1859497287,4551294440,-590882299,2021-05-17
1124,,106_4551294436_CACEIS,1859496958,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496958,1859496958,4551294440,-590882299,2021-05-17
1125,,106_4551294432_CACEIS,1859496640,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496640,1859496640,4551294440,-590882299,2021-05-17
1126,,106_4551294430_CACEIS,1859495909,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495909,1859495909,4551294440,-590882299,2021-05-17
1127,,325_4551294440_CACEIS,1859498416,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498416,1859498416,4551294440,-590882299,2021-05-17
1128,,136_4551294440_CACEIS,1859498417,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498417,1859498417,4551294440,-590882299,2021-05-17
1129,,136_4551294439_CACEIS,1859498052,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498052,1859498052,4551294440,-590882299,2021-05-17
1130,,325_4551294439_CACEIS,1859498084,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498084,1859498084,4551294440,-590882299,2021-05-17
1131,,136_4551294438_CACEIS,1859497626,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497626,1859497626,4551294440,-590882299,2021-05-17
1132,,325_4551294438_CACEIS,1859497690,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497690,1859497690,4551294440,-590882299,2021-05-17
1133,,136_4551294437_CACEIS,1859497324,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497324,1859497324,4551294440,-590882299,2021-05-17
1134,,325_4551294436_CACEIS,1859496922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496922,1859496922,4551294440,-590882299,2021-05-17
1135,,325_4551294432_CACEIS,1859496724,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496724,1859496724,4551294440,-590882299,2021-05-17
1136,,136_4551294436_CACEIS,1859497022,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497022,1859497022,4551294440,-590882299,2021-05-17
1137,,325_4551294430_CACEIS,1859496052,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496052,1859496052,4551294440,-590882299,2021-05-17
1138,,325_4551294437_CACEIS,1859497478,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497478,1859497478,4551294440,-590882299,2021-05-17
1139,,136_4551294432_CACEIS,1859496763,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496763,1859496763,4551294440,-590882299,2021-05-17
1140,,136_4551294430_CACEIS,1859495949,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495949,1859495949,4551294440,-590882299,2021-05-17
1141,,240_4551294440_CACEIS,1859498418,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498418,1859498418,4551294440,-590882299,2021-05-17
1142,,240_4551294439_CACEIS,1859498051,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498051,1859498051,4551294440,-590882299,2021-05-17
1143,,240_4551294438_CACEIS,1859497757,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497757,1859497757,4551294440,-590882299,2021-05-17
1144,,240_4551294436_CACEIS,1859496909,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496909,1859496909,4551294440,-590882299,2021-05-17
1145,,240_4551294432_CACEIS,1859496513,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496513,1859496513,4551294440,-590882299,2021-05-17
1146,,240_4551294430_CACEIS,1859496026,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496026,1859496026,4551294440,-590882299,2021-05-17
1147,,240_4551294437_CACEIS,1859497474,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497474,1859497474,4551294440,-590882299,2021-05-17
1148,,21_4551294440_CACEIS,1859498419,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498419,1859498419,4551294440,-590882299,2021-05-17
1149,,21_4551294439_CACEIS,1859498076,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498076,1859498076,4551294440,-590882299,2021-05-17
1150,,21_4551294432_CACEIS,1859496607,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496607,1859496607,4551294440,-590882299,2021-05-17
1151,,21_4551294430_CACEIS,1859495926,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495926,1859495926,4551294440,-590882299,2021-05-17
1152,,21_4551294438_CACEIS,1859497684,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497684,1859497684,4551294440,-590882299,2021-05-17
1153,,21_4551294437_CACEIS,1859497329,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497329,1859497329,4551294440,-590882299,2021-05-17
1154,,21_4551294436_CACEIS,1859496969,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496969,1859496969,4551294440,-590882299,2021-05-17
1155,,38_4551294440_CACEIS,1859498420,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498420,1859498420,4551294440,-590882299,2021-05-17
1156,,309_4551294440_CACEIS,1859498423,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498423,1859498423,4551294440,-590882299,2021-05-17
1157,,164_4551294440_CACEIS,1859498422,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498422,1859498422,4551294440,-590882299,2021-05-17
1158,,38_4551294439_CACEIS,1859497934,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497934,1859497934,4551294440,-590882299,2021-05-17
1159,,309_4551294439_CACEIS,1859497914,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497914,1859497914,4551294440,-590882299,2021-05-17
1160,,228_4551294440_CACEIS,1859498421,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498421,1859498421,4551294440,-590882299,2021-05-17
1161,,38_4551294438_CACEIS,1859497559,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497559,1859497559,4551294440,-590882299,2021-05-17
1162,,309_4551294438_CACEIS,1859497583,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497583,1859497583,4551294440,-590882299,2021-05-17
1163,,164_4551294439_CACEIS,1859497917,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497917,1859497917,4551294440,-590882299,2021-05-17
1164,,38_4551294437_CACEIS,1859497233,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497233,1859497233,4551294440,-590882299,2021-05-17
1165,,164_4551294438_CACEIS,1859497677,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497677,1859497677,4551294440,-590882299,2021-05-17
1166,,309_4551294437_CACEIS,1859497352,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497352,1859497352,4551294440,-590882299,2021-05-17
1167,,38_4551294436_CACEIS,1859496821,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496821,1859496821,4551294440,-590882299,2021-05-17
1168,,164_4551294437_CACEIS,1859497276,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497276,1859497276,4551294440,-590882299,2021-05-17
1169,,309_4551294436_CACEIS,1859496975,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496975,1859496975,4551294440,-590882299,2021-05-17
1170,,164_4551294436_CACEIS,1859496896,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496896,1859496896,4551294440,-590882299,2021-05-17
1171,,38_4551294432_CACEIS,1859496468,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496468,1859496468,4551294440,-590882299,2021-05-17
1172,,228_4551294439_CACEIS,1859498023,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498023,1859498023,4551294440,-590882299,2021-05-17
1173,,309_4551294430_CACEIS,1859496002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496002,1859496002,4551294440,-590882299,2021-05-17
1174,,164_4551294432_CACEIS,1859496709,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496709,1859496709,4551294440,-590882299,2021-05-17
1175,,38_4551294430_CACEIS,1859495804,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495804,1859495804,4551294440,-590882299,2021-05-17
1176,,309_4551294432_CACEIS,1859496651,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496651,1859496651,4551294440,-590882299,2021-05-17
1177,,228_4551294430_CACEIS,1859496064,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496064,1859496064,4551294440,-590882299,2021-05-17
1178,,164_4551294430_CACEIS,1859495815,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495815,1859495815,4551294440,-590882299,2021-05-17
1179,,228_4551294438_CACEIS,1859497715,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497715,1859497715,4551294440,-590882299,2021-05-17
1180,,228_4551294437_CACEIS,1859497409,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497409,1859497409,4551294440,-590882299,2021-05-17
1181,,228_4551294436_CACEIS,1859497058,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497058,1859497058,4551294440,-590882299,2021-05-17
1182,,228_4551294432_CACEIS,1859496496,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496496,1859496496,4551294440,-590882299,2021-05-17
1183,,327_4551294440_CACEIS,1859498425,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498425,1859498425,4551294440,-590882299,2021-05-17
1184,,139_4551294440_CACEIS,1859498426,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498426,1859498426,4551294440,-590882299,2021-05-17
1185,,327_4551294439_CACEIS,1859498095,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498095,1859498095,4551294440,-590882299,2021-05-17
