BusinessDate,FileCode,FileId,FileName,FilePath,History.0.BusinessDate,History.0.FileCode,History.0.FileId,History.0.FileName,History.0.FilePath,History.0.IsIncrementalRun,History.0.IsUploadThroughETL,History.0.KnowledgeDate,History.0.RecRunType,History.0.Schema,History.0.SetupId,History.0.SourceName,History.0.TableName,History.0._IPAddress,History.0._MACAddress,History.0._createdAt,History.0._createdBy,History.0._id,History.0._t,History.0._updatedAt,History.0._updatedBy,History.0._version,History.1.BusinessDate,History.1.FileCode,History.1.FileId,History.1.FileName,History.1.FilePath,History.1.IsIncrementalRun,History.1.IsUploadThroughETL,History.1.KnowledgeDate,History.1.RecRunType,History.1.Schema,History.1.SetupId,History.1.SourceName,History.1.TableName,History.1._IPAddress,History.1._MACAddress,History.1._createdAt,History.1._createdBy,History.1._id,History.1._t,History.1._updatedAt,History.1._updatedBy,History.1._version,History.2.BusinessDate,History.2.FileCode,History.2.FileId,History.2.FileName,History.2.FilePath,History.2.IsIncrementalRun,History.2.IsUploadThroughETL,History.2.KnowledgeDate,History.2.RecRunType,History.2.Schema,History.2.SetupId,History.2.SourceName,History.2.TableName,History.2._IPAddress,History.2._MACAddress,History.2._createdAt,History.2._createdBy,History.2._id,History.2._t,History.2._updatedAt,History.2._updatedBy,History.2._version,IsIncrementalRun,IsUploadThroughETL,KnowledgeDate,RecRunType,Schema,SetupId,SourceName,TableName,_IPAddress,_MACAddress,_createdAt,_createdBy,_id,_updatedAt,_updatedBy,_version
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ACOF,5f0725ab43338224348b6e72,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN5_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ACOF,5f0725ab43338224348b6e72,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN5_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_21EB019EE6D747AAB43C72D506FF84,,,2021-07-05T11:56:08.003Z,,,TableDetails,2021-07-05T11:56:08.003Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_21EB019EE6D747AAB43C72D506FF84,,,2021-07-05T11:56:08.003Z,,60e2f35815545818687956cc,2021-07-05T11:56:08.003Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_04,5e2ebd269bbee81488c90dfe,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN2_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_04,5e2ebd269bbee81488c90dfe,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN2_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_E82456EF03A34073AEF0978684D727,,,2021-07-05T11:56:07.941Z,,,TableDetails,2021-07-05T11:56:07.941Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_E82456EF03A34073AEF0978684D727,,,2021-07-05T11:56:07.941Z,,60e2f35715545818687956c6,2021-07-05T11:56:07.941Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_01,5c87bf2b9bbee717d42eee31,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN0_CSA_07052021.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_01,5c87bf2b9bbee717d42eee31,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN0_CSA_07052021.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_F8EA3D62223B4270A5120843BC1305,,,2021-07-05T11:56:07.925Z,,,TableDetails,2021-07-05T11:56:07.925Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_F8EA3D62223B4270A5120843BC1305,,,2021-07-05T11:56:07.925Z,,60e2f35715545818687956c2,2021-07-05T11:56:07.925Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_AIEQF,5fe0dba843338222a01c1170,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN6_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_AIEQF,5fe0dba843338222a01c1170,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN6_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_52F6E76728B2462E97FD84EC330F05,,,2021-07-05T11:56:07.894Z,,,TableDetails,2021-07-05T11:56:07.894Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_52F6E76728B2462E97FD84EC330F05,,,2021-07-05T11:56:07.894Z,,60e2f35715545818687956ba,2021-07-05T11:56:07.894Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_AEIF,5e3193fd9bbee814ac24d3f0,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN3_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_AEIF,5e3193fd9bbee814ac24d3f0,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN3_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_8B998C767F9F4E99B531B7F0D711E3,,,2021-07-05T11:56:07.894Z,,,TableDetails,2021-07-05T11:56:07.894Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_8B998C767F9F4E99B531B7F0D711E3,,,2021-07-05T11:56:07.894Z,,60e2f35715545818687956b6,2021-07-05T11:56:07.894Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ADHF,5fe0ea8a43338222a01e4dfa,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN7_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ADHF,5fe0ea8a43338222a01e4dfa,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN7_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_00E0822F774640D4B1E431C0DF5C15,,,2021-07-05T11:56:07.894Z,,,TableDetails,2021-07-05T11:56:07.894Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_00E0822F774640D4B1E431C0DF5C15,,,2021-07-05T11:56:07.894Z,,60e2f35715545818687956b0,2021-07-05T11:56:07.894Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ADEF,5ea0690e9bbee823bc409a04,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN4_CSA_07052021_02265101_0.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_ADEF,5ea0690e9bbee823bc409a04,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFN4_CSA_07052021_02265101_0.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_180A6A4092EF47E4B649A15F2FA9BB,,,2021-07-05T11:56:07.519Z,,,TableDetails,2021-07-05T11:56:07.519Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_180A6A4092EF47E4B649A15F2FA9BB,,,2021-07-05T11:56:07.519Z,,60e2f35715545818687956a8,2021-07-05T11:56:07.519Z,,1
2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_02,5dbaeeca9bbee81928f2137d,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFND_CSA_07052021.xls,2021-07-01T18:30:00.000Z,6019_BAML_POS_CAT_OTC_02,5dbaeeca9bbee81928f2137d,PBCPBAMLOTC VAL AND COLL POS 01,301__APERTURE_INVESTFND_CSA_07052021.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_8C3D3CE993974B68B6B4390F5769B4,,,2021-07-05T11:56:07.519Z,,,TableDetails,2021-07-05T11:56:07.519Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Bank of America Merrill Lynch,TBL_VTEMP_8C3D3CE993974B68B6B4390F5769B4,,,2021-07-05T11:56:07.519Z,,60e2f35715545818687956a4,2021-07-05T11:56:07.519Z,,1
2021-07-01T18:30:00.000Z,6002_SMA_CS_CUS_POS_LUX_New,5c49af999bbee81bfc72f8d5,CUSTODIANCSTDPOS01New,CS LUX Position 0702.csv,2021-07-01T18:30:00.000Z,6002_SMA_CS_CUS_POS_LUX_New,5c49af999bbee81bfc72f8d5,CUSTODIANCSTDPOS01New,CS LUX Position 0702.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5ab8de11433382438ccdea04,Credit Suisse,Loadera3ea8c21380d4c41b1ff4ba35a6b6d73,,,2021-07-05T11:46:21.288Z,,,TableDetails,2021-07-05T11:46:21.288Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5ab8de11433382438ccdea04,Credit Suisse,Loadera3ea8c21380d4c41b1ff4ba35a6b6d73,,,2021-07-05T11:46:21.288Z,,60e2f10d155458350cae0db0,2021-07-05T11:46:21.288Z,,1
2021-07-01T18:30:00.000Z,6019_MS_POS_OTC,5d8a39969bbee71310a663b4,PBCPMSTD POS MV 03,Bundle_07052021073716.csv,2021-07-01T18:30:00.000Z,6019_MS_POS_OTC,5d8a39969bbee71310a663b4,PBCPMSTD POS MV 03,Bundle_07052021073716.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Morgan Stanley,Loader0fefa5ee4adc401fb11ff226cac34634,,,2021-07-05T11:40:59.009Z,,,TableDetails,2021-07-05T11:40:59.009Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c87964d9bbee717d42d956d,Morgan Stanley,Loader0fefa5ee4adc401fb11ff226cac34634,,,2021-07-05T11:40:59.009Z,,60e2efcb15545821e4995401,2021-07-05T11:40:59.009Z,,1
2021-07-01T18:30:00.000Z,3019_DB_CASH BAL 01,5f8ecd0e43338217dcba5c9a,CUSTODIANDBCASHBAL01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 05 JUL 2021.xlsx,2021-07-01T18:30:00.000Z,3019_DB_CASH BAL 01,5f8ecd0e43338217dcba5c9a,CUSTODIANDBCASHBAL01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 05 JUL 2021.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,Deutsche Bank,Loaderadc7793d50134b5b9c922924024b51c6,,,2021-07-05T11:37:43.671Z,,,TableDetails,2021-07-05T11:37:43.671Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,Deutsche Bank,Loaderadc7793d50134b5b9c922924024b51c6,,,2021-07-05T11:37:43.671Z,,60e2ef074333822c20a7c123,2021-07-05T11:37:43.671Z,,1
2021-07-01T18:30:00.000Z,3019_DB_STATIC_CASHOUTPUT_ACT_01,5fbb5ecb4333830d18adebe7,PMSINTTDACTOUTPUT01,Bain_DB_Current_Day_Activity_05 Jul.xlsx,2021-07-01T18:30:00.000Z,3019_DB_STATIC_CASHOUTPUT_ACT_01,5fbb5ecb4333830d18adebe7,PMSINTTDACTOUTPUT01,Bain_DB_Current_Day_Activity_05 Jul.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,Deutsche Bank,Loaderfc83b3a441ff456587a9a5ec0b3e406e,,,2021-07-05T11:37:41.906Z,,,TableDetails,2021-07-05T11:37:41.906Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,Deutsche Bank,Loaderfc83b3a441ff456587a9a5ec0b3e406e,,,2021-07-05T11:37:41.906Z,,60e2ef054333822c20a7c120,2021-07-05T11:37:41.906Z,,1
2021-07-01T18:30:00.000Z,3021_DB_STATIC_CASH_ACT_TODAY,5fb2671d4333832408ea2da5,CUSTODIANDBCASHACT01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 05 JUL 2021.xlsx,2021-07-01T18:30:00.000Z,3021_DB_STATIC_CASH_ACT_TODAY,5fb2671d4333832408ea2da5,CUSTODIANDBCASHACT01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 05 JUL 2021.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fb2b27a4333832408f830e2,Deutsche Bank,Loaderc7f7bfba74fa43ee99cf416f7980a53b,,,2021-07-05T11:33:17.499Z,,,TableDetails,2021-07-05T11:33:17.499Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fb2b27a4333832408f830e2,Deutsche Bank,Loaderc7f7bfba74fa43ee99cf416f7980a53b,,,2021-07-05T11:33:17.499Z,,60e2edfd4333822c20a76caf,2021-07-05T11:33:17.499Z,,1
2021-07-01T18:30:00.000Z,3021_DB_STATIC_CASH_ACT_PREVIOUS_DAY,5fb2672b4333832408ea2da6,CUSTODIANDBCASHACT01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 02 JUL 2021.xlsx,2021-07-01T18:30:00.000Z,3021_DB_STATIC_CASH_ACT_PREVIOUS_DAY,5fb2672b4333832408ea2da6,CUSTODIANDBCASHACT01,Bain Capital Distressed and Special Situations 2016 (EU Master) L.P. - Ledger - 02 JUL 2021.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fb2b27a4333832408f830e2,Client Internal,Loaderd0dc772de56b4f3988623fd04cfaf3c7,,,2021-07-05T11:32:46.593Z,,,TableDetails,2021-07-05T11:32:46.593Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fb2b27a4333832408f830e2,Client Internal,Loaderd0dc772de56b4f3988623fd04cfaf3c7,,,2021-07-05T11:32:46.593Z,,60e2edde4333822c20a76c88,2021-07-05T11:32:46.593Z,,1
2021-07-01T18:30:00.000Z,7010_BOFA_REPO 03USSSIA,60056b4b4333821eb06a47f3,PBCPBOFATDREPOPOS03,bofas_clientReport_10050position.xlsx,2021-07-01T18:30:00.000Z,7010_BOFA_REPO 03USSSIA,60056b4b4333821eb06a47f3,PBCPBOFATDREPOPOS03,bofas_clientReport_10050position.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loaderaf88f9d1ddc14014b767929c1e31a2eb,,,2021-07-05T11:23:19.859Z,,60e2eba74333822c20a76494,TableDetails,2021-07-05T11:23:19.859Z,,1,2021-07-01T18:30:00.000Z,7010_BOFA_REPO 03USSSIA,60056b4b4333821eb06a47f3,PBCPBOFATDREPOPOS03,bofas_clientReport_10050position.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loader4572b77edb754f7fb4cb4838f8961682,,,2021-07-05T11:23:19.859Z,,60e2eba74333822c20a76494,TableDetails,2021-07-05T11:24:25.984Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loader4572b77edb754f7fb4cb4838f8961682,,,2021-07-05T11:23:19.859Z,,60e2eba74333822c20a76494,2021-07-05T11:24:25.984Z,,2
2021-07-01T18:30:00.000Z,7010_GENEVA_REPO_POS,600056d743338207d8c59bd4,PMSGENEVA (NEW)TD POS AND CASH BAL 01,Geneva TD position report - 07022021.csv,2021-07-01T18:30:00.000Z,7010_GENEVA_REPO_POS,600056d743338207d8c59bd4,PMSGENEVA (NEW)TD POS AND CASH BAL 01,Geneva TD position report - 07022021.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,Advent Geneva,Loader7f932a7167414c51893d486f3dc69b42,,,2021-07-05T11:23:02.077Z,,60e2eb964333822c20a7648c,TableDetails,2021-07-05T11:23:02.077Z,,1,2021-07-01T18:30:00.000Z,7010_GENEVA_REPO_POS,600056d743338207d8c59bd4,PMSGENEVA (NEW)TD POS AND CASH BAL 01,Geneva TD position report - 07022021.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,Advent Geneva,Loaderc0c8d47a469a4200b7f4562d925edb49,,,2021-07-05T11:23:02.077Z,,60e2eb964333822c20a7648c,TableDetails,2021-07-05T11:23:26.171Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,Advent Geneva,Loaderc0c8d47a469a4200b7f4562d925edb49,,,2021-07-05T11:23:02.077Z,,60e2eb964333822c20a7648c,2021-07-05T11:23:26.171Z,,2
2021-07-01T18:30:00.000Z,7010_JPM_REPO_USSSIA,5fec77a0433382208ce4b9af,PBCPJPMTD POS MV 21,MarginStatement_A110046991_20210702.xlsx,2021-07-01T18:30:00.000Z,7010_JPM_REPO_USSSIA,5fec77a0433382208ce4b9af,PBCPJPMTD POS MV 21,MarginStatement_A110046991_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderd22589ad89624d6581ff03d441af4352,,,2021-07-05T11:22:57.906Z,,60e2eb914333822c20a7647e,TableDetails,2021-07-05T11:22:57.906Z,,1,2021-07-01T18:30:00.000Z,7010_JPM_REPO_USSSIA,5fec77a0433382208ce4b9af,PBCPJPMTD POS MV 21,MarginStatement_A110046991_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader67629cd39fda4e1899f08a76611bbc8a,,,2021-07-05T11:22:57.906Z,,60e2eb914333822c20a7647e,TableDetails,2021-07-05T11:23:23.546Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader67629cd39fda4e1899f08a76611bbc8a,,,2021-07-05T11:22:57.906Z,,60e2eb914333822c20a7647e,2021-07-05T11:23:23.546Z,,2
2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSLux,5fec77b3433382208ce4b9bd,PBCPJPMTD POS MV 21,MarginStatement_A110047673_20210702.xlsx,2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSLux,5fec77b3433382208ce4b9bd,PBCPJPMTD POS MV 21,MarginStatement_A110047673_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderce94e495cbfe40c2a48550766a94288d,,,2021-07-05T11:22:57.796Z,,60e2eb914333822c20a7647d,TableDetails,2021-07-05T11:22:57.796Z,,1,2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSLux,5fec77b3433382208ce4b9bd,PBCPJPMTD POS MV 21,MarginStatement_A110047673_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderbb40a33a7a3e4e8cbd4d59a2d51a2eca,,,2021-07-05T11:22:57.796Z,,60e2eb914333822c20a7647d,TableDetails,2021-07-05T11:23:23.577Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderbb40a33a7a3e4e8cbd4d59a2d51a2eca,,,2021-07-05T11:22:57.796Z,,60e2eb914333822c20a7647d,2021-07-05T11:23:23.577Z,,2
2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSSIFALUX,6013e9804333831164fc2bb8,PBCPJPMTD POS MV 21,MarginStatement_A113136612_20210702.xlsx,2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSSIFALUX,6013e9804333831164fc2bb8,PBCPJPMTD POS MV 21,MarginStatement_A113136612_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader1995c9b15b48464a823cd937f02ffd7a,,,2021-07-05T11:22:57.734Z,,60e2eb914333822c20a7647c,TableDetails,2021-07-05T11:22:57.734Z,,1,2021-07-01T18:30:00.000Z,7010_JPM_REPO_GSSSIFALUX,6013e9804333831164fc2bb8,PBCPJPMTD POS MV 21,MarginStatement_A113136612_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderc6f79f53c53b4c2fbb0ee9fe0905a07d,,,2021-07-05T11:22:57.734Z,,60e2eb914333822c20a7647c,TableDetails,2021-07-05T11:23:23.999Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderc6f79f53c53b4c2fbb0ee9fe0905a07d,,,2021-07-05T11:22:57.734Z,,60e2eb914333822c20a7647c,2021-07-05T11:23:23.999Z,,2
2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESSSIFK,5fec77a9433382208ce4b9bc,PBCPJPMTD POS MV 21,MarginStatement_A110047674_20210702.xlsx,2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESSSIFK,5fec77a9433382208ce4b9bc,PBCPJPMTD POS MV 21,MarginStatement_A110047674_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader19ff3a54284b40988a9827f6067c7ed4,,,2021-07-05T11:22:57.437Z,,60e2eb914333822c20a7647b,TableDetails,2021-07-05T11:22:57.437Z,,1,2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESSSIFK,5fec77a9433382208ce4b9bc,PBCPJPMTD POS MV 21,MarginStatement_A110047674_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderd7884952a8af400092327199559da52c,,,2021-07-05T11:22:57.437Z,,60e2eb914333822c20a7647b,TableDetails,2021-07-05T11:23:22.921Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loaderd7884952a8af400092327199559da52c,,,2021-07-05T11:22:57.437Z,,60e2eb914333822c20a7647b,2021-07-05T11:23:22.921Z,,2
2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESS III,5fec7797433382208ce4b981,PBCPJPMTD POS MV 21,MarginStatement_A110067746_20210702.xlsx,2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESS III,5fec7797433382208ce4b981,PBCPJPMTD POS MV 21,MarginStatement_A110067746_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader12858ee535764033a90e38bb1d15d9dc,,,2021-07-05T11:22:55.437Z,,60e2eb8f4333822c20a76472,TableDetails,2021-07-05T11:22:55.437Z,,1,2021-07-01T18:30:00.000Z,7010_JPM_REPO_ESS III,5fec7797433382208ce4b981,PBCPJPMTD POS MV 21,MarginStatement_A110067746_20210702.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader5fa88d91c3724b03bd6f37bc4a76f8b6,,,2021-07-05T11:22:55.437Z,,60e2eb8f4333822c20a76472,TableDetails,2021-07-05T11:23:23.156Z,,2,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,JP Morgan,Loader5fa88d91c3724b03bd6f37bc4a76f8b6,,,2021-07-05T11:22:55.437Z,,60e2eb8f4333822c20a76472,2021-07-05T11:23:23.156Z,,2
2021-07-01T18:30:00.000Z,7010_BOFA_REPO 04GSSMaster,60056b2f4333821eb06a47b5,PBCPBOFATDREPOPOS03,bofas_clientReport_10051position.xlsx,2021-07-01T18:30:00.000Z,7010_BOFA_REPO 04GSSMaster,60056b2f4333821eb06a47b5,PBCPBOFATDREPOPOS03,bofas_clientReport_10051position.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loader6833fa28fdbd4cc39a6377f8b2df826a,,,2021-07-05T11:22:53.843Z,,60e2eb8d4333822c20a7646f,TableDetails,2021-07-05T11:22:53.843Z,,1,2021-07-01T18:30:00.000Z,7010_BOFA_REPO 04GSSMaster,60056b2f4333821eb06a47b5,PBCPBOFATDREPOPOS03,bofas_clientReport_10051position.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loaderdbddde4411dd4faf9df021e3c7b321b4,,,2021-07-05T11:22:53.843Z,,60e2eb8d4333822c20a7646f,TableDetails,2021-07-05T11:23:20.015Z,,2,2021-07-01T18:30:00.000Z,7010_BOFA_REPO 04GSSMaster,60056b2f4333821eb06a47b5,PBCPBOFATDREPOPOS03,bofas_clientReport_10051position.xlsx,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loader3c796ddd495148029b5a20a36adb2c9e,,,2021-07-05T11:22:53.843Z,,60e2eb8d4333822c20a7646f,TableDetails,2021-07-05T11:24:26.062Z,,3,false,true,2021-07-04T18:30:00.000Z,0,temp,5fff09a74333821658c8400f,BANK OF AMERICA,Loader3c796ddd495148029b5a20a36adb2c9e,,,2021-07-05T11:22:53.843Z,,60e2eb8d4333822c20a7646f,2021-07-05T11:24:26.062Z,,3
