,Side1_UniqueIds,Side0_UniqueIds,Predicted_Status,Predicted_action,PredictedCategory,PredictedComment,TaskID,SourceCombinationCode,BusinessDate,BreakID,Final_predicted_break,ML_flag,SetupID,probability_No_pair,probability_UMB,probability_UMR,probability_UMT,ReconSetupName,ClientShortCode,CreatedDate,ActionType,ActionTypeCode
281,66_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772851,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
282,192_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769672,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
283,,21_2491430061_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904896,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
284,189_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769688,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
285,13_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-12-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877364,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
286,167_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769650,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
287,50_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877366,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
288,,13_2491430049_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897189,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
289,124_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877286,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
290,28_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897192,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
291,,2_2491400067_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 05-17-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769667,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
292,,54_2491430061_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904893,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
293,4_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897208,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
294,57_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772912,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
295,187_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772875,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
296,39_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897098,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
297,,101_2491400081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-23-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772780,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
298,153_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772927,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
299,38_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-16-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922453,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
300,89_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772857,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
301,,55_2491430049_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897195,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
302,,15_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877320,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
303,42_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904908,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
304,10_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897222,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
305,,99_2491400067_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-23-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769642,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
306,62_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769698,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
307,,17_2491430081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922459,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
308,,46_2491400081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-23-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772864,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
309,56_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769724,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
310,,64_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877312,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
311,91_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769680,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
312,,24_2491400027_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744537,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
313,190_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769695,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
314,,5_2491400067_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-01-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769647,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
315,36_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897203,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
316,,14_2491430061_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904882,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
317,63_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877337,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
318,85_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904853,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
319,87_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904772,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
320,15_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744550,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
321,165_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769697,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
322,69_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922477,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
323,,16_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877326,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
324,10_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772852,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
325,79_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897205,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
326,58_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772841,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
327,,26_2491400027_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744529,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
328,90_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769673,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
329,45_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877268,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
330,188_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769681,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
331,,99_2491400081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-23-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772849,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
332,244_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769702,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
333,54_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769706,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
334,232_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-23-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769682,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
335,,28_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877336,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
336,,26_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877321,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
337,119_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877344,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
338,93_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744547,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
339,81_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897212,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
340,42_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897204,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
341,9_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877361,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
342,4_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772874,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
343,,65_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877316,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
344,106_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877323,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
345,158_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769676,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
346,56_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877343,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
347,8_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922450,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
348,56_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772896,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
349,14_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922454,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
350,13_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744543,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
351,38_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904887,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
352,232_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-23-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772901,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
353,69_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772898,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
354,13_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897223,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
355,162_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769669,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
356,,27_2491426014_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-13-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877314,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
357,4_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922462,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
358,89_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769655,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
359,66_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769668,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
360,83_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904854,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
361,164_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772887,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
362,3_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744538,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
363,66_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877351,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
364,48_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922469,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
365,14_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897224,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
366,190_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772899,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
367,14_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877365,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
368,,23_2491400027_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744526,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
369,47_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877267,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
370,8_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877359,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
371,62_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772917,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
372,60_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769701,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
373,28_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904883,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
374,189_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772892,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
375,154_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772928,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
376,5_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904913,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
